127.0.0.1 - - [04/Mar/2022:17:58:41 -0300] "GET / HTTP/1.1" 404 1036
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:05:30 -0300] "GET /PI-AssistenciaTecnica/js/general.js HTTP/1.1" 200 1063
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:05:30 -0300] "GET /PI-AssistenciaTecnica/css/admin.css HTTP/1.1" 200 1365
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:05:30 -0300] "GET /PI-AssistenciaTecnica/css/jquery-ui.css HTTP/1.1" 200 38140
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:05:30 -0300] "GET /PI-AssistenciaTecnica/js/jquery-ui.js HTTP/1.1" 200 539421
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:05:32 -0300] "GET /PI-AssistenciaTecnica/pages/adm/funcao/relatorio_adm/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:05:32 -0300] "GET /css/admin.css HTTP/1.1" 404 1049
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:05:32 -0300] "GET /PI-AssistenciaTecnica/js/admin_relatorio.js HTTP/1.1" 200 4460
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:05:32 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscarOrcamentosRelatorio HTTP/1.1" 200 1049
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:05:32 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=4 HTTP/1.1" 200 532
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:05:42 -0300] "GET /PI-AssistenciaTecnica/pages/adm/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:05:42 -0300] "GET /css/admin.css HTTP/1.1" 404 1049
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:05:42 -0300] "GET /PI-AssistenciaTecnica/js/admin_relatorio.js HTTP/1.1" 200 4460
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:05:42 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscarOrcamentosRelatorio HTTP/1.1" 200 1049
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:05:43 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=4 HTTP/1.1" 200 532
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:06:35 -0300] "GET /css/admin.css HTTP/1.1" 404 1049
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:16:05 -0300] "GET /PI-AssistenciaTecnica/pages/adm/ HTTP/1.1" 200 1379
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:16:05 -0300] "GET /PI-AssistenciaTecnica/css/admin.css HTTP/1.1" 200 1365
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:16:05 -0300] "GET /PI-AssistenciaTecnica/js/general.js HTTP/1.1" 200 1063
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:16:05 -0300] "GET /PI-AssistenciaTecnica/css/jquery-ui.css HTTP/1.1" 200 38140
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:16:05 -0300] "GET /PI-AssistenciaTecnica/js/jquery-ui.js HTTP/1.1" 200 539421
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:16:06 -0300] "GET /PI-AssistenciaTecnica/pages/adm/geral/cabecalho.html HTTP/1.1" 200 967
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:16:07 -0300] "GET /PI-AssistenciaTecnica/pages/adm/funcao/relatorio_adm/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:16:07 -0300] "GET /css/admin.css HTTP/1.1" 404 1049
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:16:07 -0300] "GET /PI-AssistenciaTecnica/js/admin_relatorio.js HTTP/1.1" 200 5092
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:16:07 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscarOrcamentosRelatorio HTTP/1.1" 200 1049
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:16:09 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=4 HTTP/1.1" 200 532
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:16:09 -0300] "GET /PI-AssistenciaTecnica/css/images/ui-bg_gloss-wave_35_f6a828_500x100.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:16:09 -0300] "GET /PI-AssistenciaTecnica/css/images/ui-bg_highlight-soft_100_eeeeee_1x100.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:16:09 -0300] "GET /PI-AssistenciaTecnica/css/images/ui-icons_222222_256x240.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:16:09 -0300] "GET /PI-AssistenciaTecnica/css/images/ui-bg_diagonals-thick_20_666666_40x40.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:16:36 -0300] "GET /PI-AssistenciaTecnica/pages/adm/ HTTP/1.1" 200 1379
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:16:36 -0300] "GET /PI-AssistenciaTecnica/css/admin.css HTTP/1.1" 200 1365
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:16:36 -0300] "GET /PI-AssistenciaTecnica/css/jquery-ui.css HTTP/1.1" 200 38140
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:16:36 -0300] "GET /PI-AssistenciaTecnica/js/general.js HTTP/1.1" 200 1063
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:16:36 -0300] "GET /PI-AssistenciaTecnica/js/jquery-ui.js HTTP/1.1" 200 539421
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:16:37 -0300] "GET /css/admin.css HTTP/1.1" 404 1049
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:16:37 -0300] "GET /PI-AssistenciaTecnica/js/admin_relatorio.js HTTP/1.1" 200 5086
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:16:49 -0300] "GET /PI-AssistenciaTecnica/pages/adm/ HTTP/1.1" 200 1379
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:16:49 -0300] "GET /PI-AssistenciaTecnica/js/general.js HTTP/1.1" 200 1063
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:16:49 -0300] "GET /PI-AssistenciaTecnica/css/admin.css HTTP/1.1" 200 1365
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:16:49 -0300] "GET /PI-AssistenciaTecnica/css/jquery-ui.css HTTP/1.1" 200 38140
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:16:49 -0300] "GET /PI-AssistenciaTecnica/js/jquery-ui.js HTTP/1.1" 200 539421
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:16:50 -0300] "GET /css/admin.css HTTP/1.1" 404 1049
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:16:50 -0300] "GET /PI-AssistenciaTecnica/js/admin_relatorio.js HTTP/1.1" 200 5084
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:16:50 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscarOrcamentosRelatorio HTTP/1.1" 200 1049
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:16:51 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=4 HTTP/1.1" 200 532
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:17:22 -0300] "GET /PI-AssistenciaTecnica/pages/adm/ HTTP/1.1" 200 1379
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:17:22 -0300] "GET /PI-AssistenciaTecnica/css/admin.css HTTP/1.1" 200 1365
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:17:22 -0300] "GET /PI-AssistenciaTecnica/js/general.js HTTP/1.1" 200 1063
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:17:22 -0300] "GET /PI-AssistenciaTecnica/css/jquery-ui.css HTTP/1.1" 200 38140
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:17:22 -0300] "GET /PI-AssistenciaTecnica/js/jquery-ui.js HTTP/1.1" 200 539421
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:17:24 -0300] "GET /css/admin.css HTTP/1.1" 404 1049
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:17:24 -0300] "GET /PI-AssistenciaTecnica/js/admin_relatorio.js HTTP/1.1" 200 5085
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:17:24 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscarOrcamentosRelatorio HTTP/1.1" 200 1049
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:17:25 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=4 HTTP/1.1" 200 532
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:17:58 -0300] "GET /PI-AssistenciaTecnica/pages/adm/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:17:59 -0300] "GET /css/admin.css HTTP/1.1" 404 1049
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:17:59 -0300] "GET /PI-AssistenciaTecnica/js/admin_relatorio.js HTTP/1.1" 200 5081
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:17:59 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscarOrcamentosRelatorio HTTP/1.1" 200 1049
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:17:59 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=4 HTTP/1.1" 200 532
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:18:08 -0300] "GET /PI-AssistenciaTecnica/pages/adm/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:18:09 -0300] "GET /PI-AssistenciaTecnica/pages/adm/funcao/relatorio_adm/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:18:09 -0300] "GET /css/admin.css HTTP/1.1" 404 1049
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:18:09 -0300] "GET /PI-AssistenciaTecnica/js/admin_relatorio.js HTTP/1.1" 200 5083
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:18:14 -0300] "GET /PI-AssistenciaTecnica/pages/adm/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:18:15 -0300] "GET /css/admin.css HTTP/1.1" 404 1049
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:18:15 -0300] "GET /PI-AssistenciaTecnica/js/admin_relatorio.js HTTP/1.1" 200 5082
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:18:15 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscarOrcamentosRelatorio HTTP/1.1" 200 1049
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:18:15 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=4 HTTP/1.1" 200 532
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:18:26 -0300] "GET /PI-AssistenciaTecnica/pages/adm/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:18:27 -0300] "GET /css/admin.css HTTP/1.1" 404 1049
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:18:27 -0300] "GET /PI-AssistenciaTecnica/js/admin_relatorio.js HTTP/1.1" 200 5085
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:18:27 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscarOrcamentosRelatorio HTTP/1.1" 200 1049
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:18:28 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=4 HTTP/1.1" 200 532
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:19:26 -0300] "GET /PI-AssistenciaTecnica/pages/adm/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:19:27 -0300] "GET /css/admin.css HTTP/1.1" 404 1049
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:19:27 -0300] "GET /PI-AssistenciaTecnica/js/admin_relatorio.js HTTP/1.1" 200 5085
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:19:27 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscarOrcamentosRelatorio HTTP/1.1" 200 1049
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:19:27 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=4 HTTP/1.1" 200 532
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:20:11 -0300] "GET /PI-AssistenciaTecnica/pages/adm/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:20:12 -0300] "GET /css/admin.css HTTP/1.1" 404 1049
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:20:12 -0300] "GET /PI-AssistenciaTecnica/js/admin_relatorio.js HTTP/1.1" 200 5085
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:20:12 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscarOrcamentosRelatorio HTTP/1.1" 200 1049
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:20:13 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=4 HTTP/1.1" 200 532
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:20:29 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=4 HTTP/1.1" 200 532
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:21:42 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=4 HTTP/1.1" 200 532
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:22:19 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=2 HTTP/1.1" 200 333
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:22:22 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=3 HTTP/1.1" 200 335
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:22:24 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=4 HTTP/1.1" 200 532
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:22:25 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=1 HTTP/1.1" 200 348
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:22:32 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=4 HTTP/1.1" 200 532
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:22:35 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=3 HTTP/1.1" 200 335
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:24:03 -0300] "GET /PI-AssistenciaTecnica/pages/adm/ HTTP/1.1" 200 1379
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:24:03 -0300] "GET /PI-AssistenciaTecnica/css/admin.css HTTP/1.1" 200 1365
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:24:03 -0300] "GET /PI-AssistenciaTecnica/css/jquery-ui.css HTTP/1.1" 200 38140
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:24:03 -0300] "GET /PI-AssistenciaTecnica/js/general.js HTTP/1.1" 200 1063
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:24:03 -0300] "GET /PI-AssistenciaTecnica/js/jquery-ui.js HTTP/1.1" 200 539421
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:24:04 -0300] "GET /PI-AssistenciaTecnica/pages/adm/funcao/relatorio_adm/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:24:04 -0300] "GET /css/admin.css HTTP/1.1" 404 1049
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:24:04 -0300] "GET /PI-AssistenciaTecnica/js/admin_relatorio.js HTTP/1.1" 200 5188
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:24:04 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscarOrcamentosRelatorio HTTP/1.1" 200 1049
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:24:05 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=4 HTTP/1.1" 200 532
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:24:06 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=4 HTTP/1.1" 200 532
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:24:06 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=4 HTTP/1.1" 200 532
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:24:07 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=4 HTTP/1.1" 200 532
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:24:07 -0300] "GET /css/admin.css HTTP/1.1" 404 1049
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:24:25 -0300] "GET /PI-AssistenciaTecnica/pages/adm/ HTTP/1.1" 200 1379
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:24:25 -0300] "GET /PI-AssistenciaTecnica/css/admin.css HTTP/1.1" 200 1365
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:24:25 -0300] "GET /PI-AssistenciaTecnica/js/general.js HTTP/1.1" 200 1063
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:24:25 -0300] "GET /PI-AssistenciaTecnica/css/jquery-ui.css HTTP/1.1" 200 38140
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:24:25 -0300] "GET /PI-AssistenciaTecnica/js/jquery-ui.js HTTP/1.1" 200 539421
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:24:25 -0300] "GET /PI-AssistenciaTecnica/pages/adm/geral/cabecalho.html HTTP/1.1" 200 967
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:24:26 -0300] "GET /css/admin.css HTTP/1.1" 404 1049
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:24:26 -0300] "GET /PI-AssistenciaTecnica/js/admin_relatorio.js HTTP/1.1" 200 5195
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:24:26 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscarOrcamentosRelatorio HTTP/1.1" 200 1049
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:24:27 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=4 HTTP/1.1" 200 532
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:24:27 -0300] "GET /PI-AssistenciaTecnica/css/images/ui-bg_highlight-soft_100_eeeeee_1x100.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:24:27 -0300] "GET /PI-AssistenciaTecnica/css/images/ui-bg_gloss-wave_35_f6a828_500x100.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:24:27 -0300] "GET /PI-AssistenciaTecnica/css/images/ui-icons_222222_256x240.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:24:27 -0300] "GET /PI-AssistenciaTecnica/css/images/ui-bg_diagonals-thick_20_666666_40x40.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:24:30 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=2 HTTP/1.1" 200 333
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:24:46 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=4 HTTP/1.1" 200 532
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:24:49 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=3 HTTP/1.1" 200 335
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:24:50 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=2 HTTP/1.1" 200 333
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:24:51 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=1 HTTP/1.1" 200 348
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:24:59 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=2 HTTP/1.1" 200 333
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:25:01 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=4 HTTP/1.1" 200 532
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:25:03 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=1 HTTP/1.1" 200 348
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:25:18 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=4 HTTP/1.1" 200 532
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:26:22 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=4 HTTP/1.1" 200 532
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:26:32 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=2 HTTP/1.1" 200 333
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:26:35 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=2 HTTP/1.1" 200 333
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:26:37 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=1 HTTP/1.1" 200 348
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:26:40 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=2 HTTP/1.1" 200 333
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:26:44 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=4 HTTP/1.1" 200 532
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:26:46 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=2 HTTP/1.1" 200 333
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:26:48 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscaRelatorioDetalhado?idorcamento=1 HTTP/1.1" 200 348
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:06 -0300] "GET /PI-AssistenciaTecnica/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:06 -0300] "GET /PI-AssistenciaTecnica/css/login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:06 -0300] "GET /PI-AssistenciaTecnica/imgs/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:06 -0300] "GET /PI-AssistenciaTecnica/js/login.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:12 -0300] "POST /PI-AssistenciaTecnica/autenticar HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:12 -0300] "GET /PI-AssistenciaTecnica/pages/manutencao HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:12 -0300] "GET /PI-AssistenciaTecnica/pages/manutencao/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:12 -0300] "GET /PI-AssistenciaTecnica/css/manutencao.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:12 -0300] "GET /PI-AssistenciaTecnica/js/general.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:12 -0300] "GET /PI-AssistenciaTecnica/css/jquery-ui.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:12 -0300] "GET /PI-AssistenciaTecnica/css/general.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:12 -0300] "GET /PI-AssistenciaTecnica/js/jquery-ui.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:12 -0300] "GET /PI-AssistenciaTecnica/pages/manutencao/geral/cabecalho.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:16 -0300] "GET /PI-AssistenciaTecnica/pages/manutencao/funcoes/consulta_ordemServico/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:16 -0300] "GET /PI-AssistenciaTecnica/js/manutencao_consultaOS.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:16 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscarOrcamentos HTTP/1.1" 200 1045
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:17 -0300] "GET /PI-AssistenciaTecnica/rest/servicos/buscarOrcamentoId?idorcamento=2 HTTP/1.1" 200 333
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:17 -0300] "GET /PI-AssistenciaTecnica/css/images/ui-bg_gloss-wave_35_f6a828_500x100.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:17 -0300] "GET /PI-AssistenciaTecnica/css/images/ui-bg_highlight-soft_100_eeeeee_1x100.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:17 -0300] "GET /PI-AssistenciaTecnica/css/images/ui-icons_222222_256x240.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:17 -0300] "GET /PI-AssistenciaTecnica/css/images/ui-bg_glass_100_f6f6f6_1x400.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:17 -0300] "GET /PI-AssistenciaTecnica/css/images/ui-icons_ef8c08_256x240.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:17 -0300] "GET /PI-AssistenciaTecnica/css/images/ui-bg_diagonals-thick_20_666666_40x40.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:17 -0300] "GET /PI-AssistenciaTecnica/css/images/ui-bg_glass_100_fdf5ce_1x400.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [04/Mar/2022:19:27:21 -0300] "GET /PI-AssistenciaTecnica/css/images/ui-bg_glass_65_ffffff_1x400.png HTTP/1.1" 304 -
